title,authors,year,source
Cardiopulmonary Parameters and Arterial Blood Gases During Etorphine-Medetomidine-Midazolam Immobilization in Free-Ranging Black Rhinoceroses (Diceros bicornis) Undergoing Electro-Ejaculation—A Preliminary Study,Meuffels J.,2021,Frontiers in Veterinary Science
Reduction in C-Peptide Levels and Influence on Pharmacokinetics and Pharmacodynamics of Insulin Preparations: How to Conduct a High-Quality Euglycemic Clamp Study,Tao Y.,2021,Frontiers in Pharmacology
Post-dynamic Resistance Exercise Hypotension: Exploring Individual Responses and Predictors,Fecchio R.Y.,2021,Frontiers in Physiology
Comprehensive Analysis of Adverse Events Associated With SGLT2is: A Meta-Analysis Involving Nine Large Randomized Trials,Qiu M.,2021,Frontiers in Endocrinology
The Evolution of Blood Flow Restricted Exercise,Freitas E.D.S.,2021,Frontiers in Physiology
A Comprehensive Review on the Optical Micro-Electromechanical Sensors for the Biomedical Application,Upadhyaya A.M.,2021,Frontiers in Public Health
Blood pressure-lowering medicines implemented in 12 African countries: The cross-sectional multination EIGHT study,Cavagna P.,2021,BMJ Open
Loneliness and its predictors among older adults prior to and during the COVID-19 pandemic: Cross-sectional and longitudinal survey findings from participants of the Atherosclerosis Risk in Communities (ARIC) Study cohort in the USA,Kucharska-Newton A.,2021,BMJ Open
CCEDRRN COVID-19 Infection Score (CCIS): Development and validation in a Canadian cohort of a clinical risk score to predict SARS-CoV-2 infection in patients presenting to the emergency department with suspected COVID-19,McRae A.D.,2021,BMJ Open
Non-invasive estimation of pulmonary hemodynamics from 2D-PC MRI with an arterial mechanics method,Pewowaruk R.J.,2021,Journal of Biomechanics
Association between egg intake and blood pressure in the USA: The INTERnational study on MAcro/micronutrients and blood Pressure (INTERMAP),Vu T.H.T.,2021,Public Health Nutrition
"Measuring the effect of thrombosis, thrombus maturation and thrombolysis on clot mechanical properties in an in-vitro model",Dwivedi A.,2021,Journal of Biomechanics
Perinatal outcomes in premature placental calcification and the association of a color doppler study: Report from a tertiary care hospital in eastern India,Dash S.,2021,Clinics and Practice
"Assessment of patient, physician, caregiver, and healthcare provider-related factors influencing “glycemic happiness” of persons with type 2 diabetes mellitus: An observational survey",Kalra S.,2021,Clinics and Practice
Probability assessment of intracerebral hemorrhage in prehospital emergency patients,Geisler F.,2021,Neurological Research and Practice
Successful implementation of best medical treatment for patients with asymptomatic carotid artery stenosis within a randomized controlled trial (SPACE-2),Reiff T.,2021,Neurological Research and Practice
Promoting healthy lifestyle behaviours in youth: Findings from a novel intervention for children at risk of cardiovascular disease,Ybarra M.,2021,Paediatrics and Child Health (Canada)
Patient Views on Telehealth for Kidney Disease Care,Glennon J.,2021,Clinical Journal of the American Society of Nephrology
Comparison of intradialytic blood pressure metrics as predictors of all-cause mortality,Kim K.Y.,2021,Clinical Kidney Journal
Treatment practices and outcomes in incident peritoneal dialysis patients: The Swedish Renal Registry 2006-2015,Xu H.,2021,Clinical Kidney Journal
Stroke volume variation and pulse pressure variation measured at pulmonary arterial level versus pulse pressure variation measured at systemic arterial level: an exploratory study,Slabbaert M.,2021,Acta Anaesthesiologica Belgica
Surgical adrenalectomy during rescue Extracorporeal Life Support for pheochromocytoma induced cardiogenic shock: a case report,Gruyters I.,2021,Acta Anaesthesiologica Belgica
Unusual cause of obstructive shock following esophagectomy: a case report,Boccar S.,2021,Acta Anaesthesiologica Belgica
Intranasal dexmedetomidine to facilitate mask induction and prevent emergence delirium,Denis M.,2021,Acta Anaesthesiologica Belgica
Protective effects of bisoprolol against cadmium-induced myocardial toxicity through inhibition of oxidative stress and NF-κΒ signalling in rats,Liu J.,2021,Journal of Veterinary Research (Poland)
Severe Hypertriglyceridaemia Leading to Factitious Hypobicarbonataemia,Roy S.,2021,European Journal of Case Reports in Internal Medicine
Orthostatic intolerance after bariatric surgery: A systematic review and meta-analysis,Al Nou'mani J.,2021,Clinical Obesity
The utility of remote patient management in peritoneal dialysis,Yeter H.H.,2021,Clinical Kidney Journal
The Effect of Pneumoperitoneum-induced Hypertension During Laparoscopic Cholecystectomy Under General Anesthesia on Postoperative Pain: A Randomized Clinical Trial,Pournajafian A.,2021,Anesthesiology and Pain Medicine
EUS-Guided Portal Pressure Gradient Measurement,Lewey S.,2021,Practical Gastroenterology
"Analysis of correlation between plasma low density lipoprotein cholesterol, homocysteine and cognitive function in patients with cerebral small vascular disease",Wang W.,2021,Chinese Journal of Cerebrovascular Diseases
Influencing factors of simple balloon dilatation in the treatment of large artery occlusion due to intracranial atherosclerotic disease,Sun H.,2021,Chinese Journal of Cerebrovascular Diseases
"Resistant hypertension: Updates, issues and approach to management",Brumby C.,2021,Medicine Today
Effects of whole body dynamic inhalation exposure to nitrous oxide on electrophysiological indexes in conscious rats,Zhang Y.J.,2021,Chinese Journal of Pharmacology and Toxicology
MASSIVE FAT PULMONARY EMBOLISM DUE TO LIPOSUCTION. A CASE REPORT.,Scarlat M.S.,2021,Romanian Journal of Legal Medicine
"The PCSK9 Problem: Is it Predictive, Punitive, or Puzzling?",Pamir N.,2021,JACC: Asia
COVID-19 and VILI: developing a mobile app for measurement of mechanical power at a glance,Senzi A.,2021,Intensive Care Medicine Experimental
"The PostStroke-Manager – combining mobile, digital and sensor-based technology with personal assistance: protocol of the feasibility study",Michalski D.,2021,Neurological Research and Practice
Clinicopathological study of annexin A5 &amp; apelin in pre-eclamptic placentae with emphasis on foetal outcome,Dasgupta S.,2021,Indian Journal of Medical Research
"Effects of continuous-combined oral drospirenone- estradiol on blood pressure, body weight &amp; lipid profile in early menopausal women",Đogo A.,2021,Indian Journal of Medical Research
Artery of Percheron Ischaemic Stroke: A Classic Presentation of a Rare Case,Santos M.,2021,European Journal of Case Reports in Internal Medicine
"EFFECT OF DIPPING PATTERN OF GESTATIONAL HYPERTENSION ON MATERNAL SYMPTOMS AND PHYSICAL FINDINGS, BIRTH WEIGHT AND PRETERM DELIVERY",Ilić Đ.,2021,Acta Clinica Croatica
Multitargeted interventions to reduce dialysis-induced systemic stress,Canaud B.,2021,Clinical Kidney Journal
Assessment of Carotid Artery Intima-Media Thickness and Lipid Profile in Term Neonates Born to Smoking Mothers,Turan H.,2021,Iranian Journal of Pediatrics
Antihypertensive Activity of Sauromatum guttatum Mediated by Vasorelaxation and Myocardial Depressant Effects,Bibi R.,2021,Arquivos brasileiros de cardiologia
VERY LOW-VOLUME INTERVAL TRAINING IMPROVES NONALCOHOLIC FATTY LIVER DISEASE FIBROSIS SCORE AND CARDIOMETABOLIC HEALTH IN ADULTS WITH OBESITY AND METABOLIC SYNDROME,Reljic D.,2021,Journal of Physiology and Pharmacology
Efficacy and Safety of Empagliflozin in Type 1 Diabetes Mellitus Patients: A Systematic Review,Saha S.,2021,Turkish Journal of Endocrinology and Metabolism
Hypertension: Is intensified blood pressure control useful in elderly patients?,Zikeli S.,2021,Krankenhauspharmazie
A novel experimental porcine model to assess the impact of differential pulmonary blood flow on ischemia–reperfusion injury after unilateral lung transplantation,Frick A.E.,2021,Intensive Care Medicine Experimental
Investigating the prevalence of postpartum hair loss and its associated risk factors: a cross-sectional study,Ansari K.,2021,Iranian Journal of Dermatology
Pathology in Practice,Serpa P.B.S.,2021,Journal of the American Veterinary Medical Association
Computed tomographic appearance of bladder and vaginal leiomyoma in dog: Case report,Phantharangsi S.,2021,Thai Journal of Veterinary Medicine
Hearing loss and hypertension: exploring the linkage,Babarinde J.A.,2021,Egyptian Journal of Otolaryngology
"Cardiovascular health, genetic predisposition, and lifetime risk of type 2 diabetes",Wang K.,2021,European Journal of Preventive Cardiology
Evaluation of the flexible laryngeal mask airway in 120 patients undergoing tympanoplasty,Ran G.,2021,Kuwait Medical Journal
Testing the depth of anesthesia in total intravenous and balanced anesthesia,Sanja V.,2021,Kuwait Medical Journal
Effects of hypertonic saline on intracranial pressure and cerebral autoregulation in pediatric traumatic brain injury,Zipfel J.,2021,Journal of Neurosurgery: Pediatrics
Hemodynamic evaluation by serial right heart catheterizations after cardiac arrest; protocol of a sub-study from the Blood Pressure and Oxygenation Targets after Out-of-Hospital Cardiac Arrest-trial (BOX),Grand J.,2021,Resuscitation Plus
Association of Preoperative Risk Factors and Mortality in Older Patients following Emergency Abdominal Surgery: A Retrospective Cohort Study,Hacım N.A.,2021,Annals of Geriatric Medicine and Research
Individualized blood pressure targets in the postoperative care of patients with intracerebral hemorrhage,Lindner A.,2021,Journal of Neurosurgery
Fast prototyping of a local fuzzy search system for decision support and retraining of hospital staff during pandemic,Bakin E.A.,2021,Health Information Science and Systems
Metformin-associated lactic acidosis: underlying multiple myeloma,Gomes C.,2021,Gazzetta Medica Italiana Archivio per le Scienze Mediche
Effects of changes in large arterial compliance and small arterial buffer function with resistance training on cerebral blood flow pulsatility,Nakamura N.,2021,Gazzetta Medica Italiana Archivio per le Scienze Mediche
Brain tumor revealed by atrial sinus block,El Ouarradi A.,2021,Tunisie Medicale
T1 and T2∗ relaxation time in the parcellated myocardium of healthy Taiwanese participants: A single center study,Tsai C.C.,2021,Biomedical Journal
"Blood pressure, body mass index lowering and ketogenesis in Qigong Bigu",Hong B.,2021,Acta Epileptologica
Effects of an Agro-healing Program on Promoting Mental Health of the Middle-aged,Kim J.S.,2021,"Journal of People, Plants, and Environment"
Systemic arterial hypertension,Bravo Feito J.,2021,Pediatria Integral
Ularitide as treatment of refractory ascites in cirrhosis – a study protocol for a randomised trial,Gantzel R.H.,2021,Danish Medical Journal
Evaluation of peroxisome proliferator-activated receptor-gamma (Ppar-γ) and metabolic dysfunction among hypertensive nigerians,Ekun O.A.,2021,Endocrine and Metabolic Science
"Correlation among cystatin C, homocysteine and arteriosclerosis indexes in patients with chronic kidney disease",Chen T.,2021,Journal of Central South University (Medical Sciences)
Comparison of the Effect of Remifentanil and Nitroglycerin on Intraoperative Blood Pressure and Intraoperative and Postoperative Complications during Rhinoplasty: Care and Prevention,Afzali-Brojeni L.,2021,Journal of Isfahan Medical School
Cardiovascular Risk and Health Among People With Human Immunodeficiency Virus (HIV) Eligible for Primary Prevention: Insights From the REPRIEVE Trial,Douglas P.S.,2021,Clinical Infectious Diseases
Type e coronary artery dissection caused by intravascular lithotripsy balloon rupture; Vessel anatomy and characteristics in a lithoplasty complication case as detailed by optical coherence tomography: A case report,Lee T.J.,2021,European Heart Journal - Case Reports
Cytochrome b-245 Alpha Chain Gene Variants and Arterial Function in Indonesian Short Stature Children,Maharani N.,2021,Cardiology Research
Effect of Statin Treatment in Patients With Advanced Carotid Atherosclerosis: An Observational Outcome Study,Adams A.,2021,Cardiology Research
Hemodynamic and Respiratory Effects of Regadenoson During Radiologic Imaging in Infants and Children,Schloss B.,2021,Cardiology Research
Noninvasive Arterial Compliance Estimation,Švec D.,2021,Physiological Research
Frequency of Hyperlipidemia in Patients Present with Erectile Dysfunction,Valecha N.K.,2021,Medical Forum Monthly
Spinal cord infarction and peripheral extracorporeal membrane oxygenation: A case series,Gangahanumaiah S.,2021,European Heart Journal - Case Reports
'Superimposed miracles': An extremely rare case of a septuagenarian with an unrepaired tetralogy of Fallot: A case report,Suzuki M.,2021,European Heart Journal - Case Reports
Case report of heart transplantation for giant cell myocarditis in a patient with common variable immunodeficiency,Franzon T.A.,2021,European Heart Journal - Case Reports
"The effect of early tranexamic acid on bleeding, blood product consumption, mortality and length of hospital stay in trauma cases with hemorrhagic shock: a randomized clinical trial",Negahi A.,2021,Journal of Preventive Medicine and Hygiene
Bradycardia associated with Multisystem Inflammatory Syndrome in Children with COVID-19: A case series,Ciccarelli G.P.,2021,European Heart Journal - Case Reports
Life-threatening ventricular arrhythmia and left ventricular dysfunction associated with anti-mitochondrial antibody-positive myositis: A case report,Hasegawa Y.,2021,European Heart Journal - Case Reports
