title,authors,year,source
Patients with single-ventricle physiology over the age of 40 years,Pujol C.,2020,Journal of Clinical Medicine
Rare neurological complication in an adolescent with kidney failure secondary to systemic lupus erythematosus: Answers,Casella S.W.,2020,Pediatric Nephrology
Does cannabis alleviate tinnitus? A review of the current literature,Narwani V.,2020,Laryngoscope Investigative Otolaryngology
Collateral damages in the SARS-CoV-2 pandemia– two cases,Urbanek C.,2020,Neurological Research and Practice
"A case of hypoparathyroidism, sensorineural deafness, and renal dysplasia syndrome with kidney failure and recurrent pancreatitis: Answers",Yoshino A.,2020,Pediatric Nephrology
Pars plana vitrectomy and the risk of ocular hypertension and glaucoma: Where are we?,Rossi T.,2020,Journal of Clinical Medicine
High Rate of Adherence to Urate-Lowering Treatment in Patients with Gout: Who’s to Blame?,Perez-Ruiz F.,2020,Rheumatology and Therapy
Multimorbidity and Fatigue in Rheumatoid Arthritis: A Cross-Sectional Study of a Population-Based Cohort,Davis J.M.,2020,Rheumatology and Therapy
Drug considerations for medication therapy in cirrhosis,Gentile J.A.,2020,U.S. Pharmacist
"A child with persistent low-grade fever, urinary frequency, and hypertension: Questions",Sarkar S.,2020,Pediatric Nephrology
Macroscopic hematuria in a child with portal hypertension: Questions,Leventoğlu E.,2020,Pediatric Nephrology
"A child with persistent low-grade fever, urinary frequency, and hypertension: Answers",Sarkar S.,2020,Pediatric Nephrology
Macroscopic hematuria in a child with portal hypertension: Answers,Leventoğlu E.,2020,Pediatric Nephrology
Carbon monoxide in intensive care medicine—time to start the therapeutic application?!,Goebel U.,2020,Intensive Care Medicine Experimental
Ischaemic stroke-induced distal organ damage: pathophysiology and new therapeutic strategies,Robba C.,2020,Intensive Care Medicine Experimental
Identification of a de novo xq26.2 microduplication encompassing firre gene in a child with intellectual disability,Miolo G.,2020,Diagnostics
From early morphometrics to machine learning—what future for cardiovascular imaging of the pulmonary circulation?,Gopalan D.,2020,Diagnostics
Right heart size and right ventricular reserve in pulmonary hypertension: Impact on management and prognosis,Grünig E.,2020,Diagnostics
Hiatus hernia resulting in interstitial lung fibrosis due to repeated gastro-oesophageal aspirations,Sharma S.,2020,Indian Journal of Medical Research
Gene expression of klotho &amp; antioxidative enzymes in peripheral blood mononuclear cells of essential hypertension patients in Indian population,Pathare G.,2020,Indian Journal of Medical Research
Complete remission of aggressive T-cell LGL leukemia with pentostatin therapy: First case report,Krackeler M.L.,2020,Stem Cell Investigation
Study on the expression of a disintegrin-like and metalloproteinase with thrombospondin type 1 motifs-4 and its relationship with carotid plaque vulnerability,Xianming D.,2020,Chinese Journal of Cerebrovascular Diseases
"Relationship between sleep disorder, executive dysfunction and apathy in patients with acute ischemic stroke",Zongqi L.,2020,Chinese Journal of Cerebrovascular Diseases
Influencing factors of acute kidney injury after thrombectomy in patients with acute anterior circulation ischemic stroke,Qingwen' Y.,2020,Chinese Journal of Cerebrovascular Diseases
Managing metabolic syndrome in patients with schizophrenia,Singh F.,2020,Current Psychiatry
The COPD patient who couldn't stop worrying,Martinez K.E.,2020,Current Psychiatry
Effects of losartan combined with spironolactone on basilar artery and cognitive functions of elderly spontaneously hypertensive rats,Li S.,2020,Academic Journal of Second Military Medical University
Psychological counselling interventions to improve perceived quality of life and counter anxiety and depression in pulmonary-arterial-hypertension patients: A clinical trial,Tarantino E.,2020,Journal of Health and Social Sciences
HHS report acknowledges pharmacy's role in advancing hypertension control,Hippensteele A.,2020,Pharmacy Times
"Pharmacist-led telemonitoring of patients with HBP reduces heart attack, stroke incidence",Antrim A.,2020,Pharmacy Times
Considerations in the treatment of Insomnia,No authors available,2020,Pharmacy Times
Closing the Door on 2020,Hennessy M.,2020,Pharmacy Times
Treatment of nonunions of the humeral shaft with nonvascularized fibular strut allograft: postoperative outcomes and review of a surgical technique,Fink Barnes L.A.,2020,JSES International
Cutting hypertension medication can prevent kidney injury in patients with COVID-19,Karlovitch S.,2020,Pharmacy Times
New possibilities: the LockDown device for distal clavicle fractures,Blaas L.S.,2020,JSES International
Help patients manage hypertension,Arakelians S.,2020,Pharmacy Times
Effect of Boswellia species on the metabolic syndrome: A review,Mahdian D.,2020,Iranian Journal of Medical Sciences
The Effect of Low-Dose Ticagrelor on Platelet Function Profiles in Patients With Stable Coronary Artery Disease in Trinidad: The TWIST Pilot Study,Seecheran N.,2020,Cardiology and Therapy
Is ovarian tissue transplantation safe in patients with central nervous system primitive neuroectodermal tumors?,Nguyen T.Y.T.,2020,Journal of Clinical Medicine
The association between drinking water salinity and hypertension in coastal Bangladesh,Khan J.R.,2020,Global Health Journal
Worsening anasarca on a child with severe steroid-dependent nephrotic syndrome without proteinuria: Questions,Tripathi N.,2020,Pediatric Nephrology
Suspected interaction of Ganoderma lucidum on warfarin therapy in hemodialysis patient,Manno M.L.,2020,Rivista Italiana della Medicina di Laboratorio
Relationship between soluble (Pro)renin receptor and renin activity in patients with severe heart failure,Ikeda Y.,2020,Journal of Clinical Medicine
Differential diagnosis of preeclampsia based on urine peptidome features revealed by high resolution mass spectrometry,Kononikhin A.S.,2020,Diagnostics
Progress in research on polyrimidine tract binding protein 1 gene and relevant diseases,Chen Y.C.,2020,Chinese Journal of Biologicals
Exploring the Connection Between Sleep and Cluster Headache: A Narrative Review,Pergolizzi J.V.,2020,Pain and Therapy
Early warning of heart disease and knowledge of ecg cardiac thrombosis in the presence of risk factors surrounding the patient,Kaderomran S.A.A.,2020,Systematic Reviews in Pharmacy
A Call for a New Paradigm for Diabetes Care in the Era of Sodium–Glucose Cotransporter 2 Inhibitors (SGLT2i),Kim S.H.,2020,Cardiology and Therapy
Research of Economic Burden Attributable to Hypertension for Chinese Elderlies based on Multivariate linear regression model,Zhang X.,2020,"Proceedings - 2020 16th Dahe Fortune China Forum and Chinese High-Educational Management Annual Academic Conference, DFHMC 2020"
Physical Functioning in Patients with Chronic Obstructive Pulmonary Disease Treated with Tiotropium/Olodaterol Respimat in Routine Clinical Practice in Italy,Carone M.,2020,Pulmonary Therapy
Predictors of mortality in patients with interstitial lung disease-associated pulmonary hypertension,Alhamad E.H.,2020,Journal of Clinical Medicine
Risk factors of COVID-19. Role of chronic respiratory diseases,Moreno B.R.,2020,Revista de Patologia Respiratoria
Inhibitory effect of yacon leaf extract on the metabolic syndrome induced by a high fructose diet in rats,Jang H.W.,2020,Journal of the Korean Society of Food Science and Nutrition
The pressure’s on: understanding neurocognitive and psychological associations with pediatric hypertension to inform comprehensive care,Dawson A.E.,2020,Pediatric Nephrology
Usefulness of excimer laser in acute coronary syndrome with left main coronary artery: A case series,Imaoka T.,2020,European Heart Journal - Case Reports
Left brachial artery: One more way to percutaneous insertion of IMPELLA 2.5L circulatory support for high-risk percutaneous coronary intervention - A case report,Sganzerla P.,2020,European Heart Journal - Case Reports
Delayed Valsalva obstruction after transcatheter self-expandable aortic valve implantation: A case report,Ohya M.,2020,European Heart Journal - Case Reports
Wide unroofed coronary sinus and cryptogenic stroke: A case report,Babapoor-Farrokhran S.,2020,European Heart Journal - Case Reports
Contemporary use of Selexipag in pulmonary arterial hypertension associated with congenital heart disease: A case series,Blissett S.,2020,European Heart Journal - Case Reports
An exceptionally giant left atrial myxoma: A case report and literature review,Al-Zamkan B.K.,2020,European Heart Journal - Case Reports
Two zebras and a cardiac arrest: A case report of concomitant Brugada syndrome and an anomalous coronary artery,Bates A.,2020,European Heart Journal - Case Reports
Catecholaminergic polymorphic ventricular tachycardia complicated by dilated cardiomyopathy: A case report,Christina G.,2020,European Heart Journal - Case Reports
Computed tomography Jellyfishography: A novel volume rendering technique in a case of Cor Triatriatum,Chuang P.H.,2020,European Heart Journal - Case Reports
A clinical and echocardiographic case report of carcinoid-related valvular heart disease,Ebrahimi A.J.,2020,European Heart Journal - Case Reports
Watch out for ST-elevation myocardial infarction: A case report of ST-elevation in single-lead electrocardiogram tracing of a smartwatch,Stark K.,2020,European Heart Journal - Case Reports
Multilayer bare stent technique in treating intact mycotic suprarenal aortic aneurysm: A case report,Song C.,2020,European Heart Journal - Case Reports
A case report of a transcarotid transcatheter aortic valve implantation with concomitant carotid endarterectomy,Sultan S.,2020,European Heart Journal - Case Reports
Open and closed valve commissural fusion after biventricular assist device implantation,Kamada K.,2020,European Heart Journal - Case Reports
Cardiac amyloidosis mimicking acute coronary syndrome: A case report and literature review,Nguyen H.T.,2020,European Heart Journal - Case Reports
Ratchet mechanism selectively causing idiopathic macrodislodgement of an active-fixation coronary sinus lead: A case report,Golzio P.G.,2020,European Heart Journal - Case Reports
"Wild-type transthyretin amyloid cardiomyopathy complicated by spinal canal stenosis, carpal tunnel syndrome, and rotator cuff tears: A case report",Takashio S.,2020,European Heart Journal - Case Reports
Corynebacterium jeikeium native valve infective endocarditis case report: A confirmed microbiological and pathological diagnosis from heart valvular tissue,Dowling W.B.,2020,European Heart Journal - Case Reports
"Management of acute myocardial infarction in a patient with idiopathic thrombocytopenic purpura, the value of optical coherence tomography: A case report",Al-Lawati K.,2020,European Heart Journal - Case Reports
Systemic thrombolysis and anticoagulation improved biomarker measurements in massive-like pulmonary embolism and severe COVID-19 pneumonia: A case report,Betancourt-Del Campo H.,2020,European Heart Journal - Case Reports
Primary cardiac sarcoma: A case report of a therapeutic challenge,Andrei V.,2020,European Heart Journal - Case Reports
Myopericarditis and myositis in a patient with COVID-19: A case report,Shabbir A.,2020,European Heart Journal - Case Reports
An unusual precipitant of acute heart failure - ANCA-associated vasculitis in a patient with ischaemic cardiomyopathy: A case report,Prasad K.,2020,European Heart Journal - Case Reports
Intraoperative embolism of a right atrial myxoma: A case report,Papadopoulos K.,2020,European Heart Journal - Case Reports
COVID-19 and ST elevations-keep an open mind: A case report,Kendall M.R.,2020,European Heart Journal - Case Reports
